cc_alias	cc_id	language	lexeme	lexeme_id	status	comments 1	comments 2	comments 3	concept
two-A	153	Latin	ˈdu.o	20548					two
two-A	153	Luxembourgish	zwee	24099					two
two-A	153	Norwegian	TO	13323					two
two-A	153	Old_English	twēgen	21530					two
two-A	153	Old_High_German	zwēne	28099					two
two-A	153	Old_Irish	dá	28340					two
two-A	153	Old_Norse	tveir	21822					two
two-A	153	Portuguese_ST	doiʃ	12925					two
two-A	153	Provencal	DOUS, DOS	13125					two
two-A	153	Romansh	dus	26550					two
two-A	153	Rumanian_List	doj	13522					two
two-A	153	Sardinian_C	DUSU	14113					two
two-A	153	Sardinian_N	DUOS	14511					two
two-A	153	Schwyzerdutsch	zwöi	29186					two
two-A	153	Scots_Gaelic	dà	23866					two
two-A	153	Scots_Gaelic	dà	23865					two
two-A	153	Spanish	dos	16084					two
two-A	153	Swedish	tvo:	16283					two
two-A	153	Walloon	DEUS	18021					two
two-A	153	Welsh_N	DAU	18612					two
vomit-B	331	Afrikaans	BRAAK	377					vomit
vomit-B	331	Dutch_List	'brakə(n)	5090					vomit
vomit-B	331	Flemish	BRAKEN	5683					vomit
vomit-B	331	German	'a‿usbrɛçn̩	6668			SS	hä?	vomit
vomit-E	840	Afrikaans	VOMEER, VERMEER	28989					vomit
vomit-E	840	Catalan	'bumi'ta	27102					vomit
vomit-E	840	English	'vɑmɪt	5289	LOAN	French			vomit
vomit-E	840	French	vɔmiʀ	5883					vomit
vomit-E	840	Friulian	gomitâ	26346					vomit
vomit-E	840	Italian	vomi'tare	9020					vomit
vomit-E	840	Ladin	VOMITER	9600					vomit
vomit-E	840	Latin	vomere	20549			SS	und vomitare neben *vomicare	vomit
vomit-E	840	Portuguese_ST	vumiˈtaɾ	12926					vomit
vomit-E	840	Provencal	BOUMI	13126					vomit
vomit-E	840	Rumanian_List	a vomita	13523					vomit
vomit-E	840	Sardinian_C	VOMITAI	14114					vomit
vomit-E	840	Sardinian_N	BOMBERE	14512					vomit
vomit-E	840	Spanish	bomi'taɾ	16085					vomit
vomit-E	840	Walloon	VOMI	18022					vomit
vomit-F	1075	Breton_ST	DIC'HWEDIN	26035					vomit
vomit-F	1075	Cornish	hwyja	19880					vomit
vomit-F	1075	Old_Irish	sceïd	28341					vomit
vomit-F	1075	Scots_Gaelic	sgeith	23950					vomit
vomit-F	1075	Welsh_N	TAFLUIFYNY, CHWYDU	18613					vomit
vomit-I	1333	Danish	ˈg̥ʰasd̥ʰə ʌb̥ʰ	4890					vomit
vomit-I	1333	Icelandic_ST	KASTA UPP	8429					vomit
vomit-I	1333	Norwegian	KASTE OPP	13324					vomit
vomit-I	1333	Swedish	KASTA (FA) UPP	26031					vomit
vomit-R	3074	Faroese	SPYGGJA	5486					vomit
vomit-R	3074	Frisian	'spɔ.i̯ə	6469					vomit
vomit-R	3074	Gothic	(ga)speivan	20120					vomit
vomit-R	3074	Old_English	spīw̄þ	21531					vomit
vomit-R	3074	Old_High_German	spīwit	28100					vomit
vomit-R	3074	Old_Norse	spýja	21823					vomit
vomit-R	3074	Swedish	spy:	26033					vomit
vomit-S	3075	Catalan	TRAURER, GITAR	4102			SS	?; -iactare	vomit
vomit-S	3075	Provencal	REGOULA	26034			SS	wohl zu frz. gueule < gula	vomit
vomit-T	3076	Breton_ST	diz'lɔ̃ŋkã	3123					vomit
vomit-U	3821	Luxembourgish	katzen	24175	LOAN	German	SS	← frühnhd. koptzen zu frühnhd. koppen (lautmalerisch)	vomit
vomit-U	3821	Schwyzerdutsch	chotze	29187					vomit
walk-A	332	Afrikaans	LOOP	378					walk
walk-A	332	Flemish	LOOPEN	5684					walk
walk-A	332	Frisian	LIPPEN	6470					walk
walk-A	332	Schwyzerdutsch	loufe	29188					walk
walk-D	950	Catalan	ə'na	4103			SS	walk-D inkonsistent: 1. andare etc.  < ambitare; 2. ambulare > frz. aller, 3. *passare etc.. 4. vadere fehlt ganz, 5. ebenso ire (ital. gire, siz. jimu ‹wir gehen›) etc.	walk
walk-D	950	Friulian	passâ	31672	WRONG				walk
walk-D	950	Latin	ambulāre	20550					walk
walk-D	950	Portuguese_ST	ɐ̃ˈdaɾ	12927					walk
walk-D	950	Portuguese_ST	PASSEAR	24887	WRONG				walk
walk-D	950	Romansh	passar	31634	WRONG				walk
walk-D	950	Sardinian_C	PASSILLAI	14115	WRONG				walk
walk-D	950	Sardinian_N	ANNARE	14513					walk
walk-D	950	Spanish	PASEAR	16086	WRONG				walk
walk-E	1076	Breton_ST	'kɛrzɛt	3124					walk
walk-E	1076	Cornish	kerdhes	19881					walk
walk-E	1076	Welsh_N	CERDDED	18614					walk
walk-G	1334	Danish	g̥ɔ	4891					walk
walk-G	1334	Faroese	GANGA	5487					walk
walk-G	1334	German	'ge:ən	6669					walk
walk-G	1334	Gothic	gaggiþ	20122					walk
walk-G	1334	Icelandic_ST	ˈkauŋka	8430					walk
walk-G	1334	Luxembourgish	goen	24200					walk
walk-G	1334	Norwegian	GA	13325					walk
walk-G	1334	Old_English	gangeþ	21532					walk
walk-G	1334	Old_English	gæþ	21533					walk
walk-G	1334	Old_Norse	ganga	21824					walk
walk-G	1334	Swedish	go:	26985					walk
walk-G	1334	Swedish	GA  TILL FOTS	16285					walk
walk-H	1362	English	wɔ:k	5290					walk
walk-I	1408	French	maʀʃe	5884	LOAN	Germanic	SS	LOAN ←  germ. marka	walk
walk-I	1408	Provencal	MARCHA	13127	LOAN	Germanic	SS	LOAN ←  germ. marka	walk
walk-L	1759	Irish_B	ʃuːlʲ	8822					walk
walk-L	1759	Old_Irish	sibal	29495					walk
walk-T	2381	Catalan	kəmi'na	24885					walk
walk-T	2381	Friulian	cjaminâ	26347	LOAN	Italian			walk
walk-T	2381	Italian	kammi'nare	9021					walk
walk-T	2381	Ladin	CHAMINER	9601					walk
walk-T	2381	Portuguese_ST	kɐmiˈɲaɾ	24886					walk
walk-T	2381	Romansh	caminar	31635	LOAN	Italian			walk
walk-T	2381	Romansh	chaminar	26551					walk
walk-T	2381	Spanish	kami'naɾ	27239					walk
walk-Y	4076	Scots_Gaelic	coisich	23975					walk
warm-B	333	Afrikaans	WARM	379					warm
warm-B	333	Danish	vɑm	4892					warm
warm-B	333	Dutch_List	wɑrm	5092					warm
warm-B	333	English	wɔ:m	5291					warm
warm-B	333	Flemish	WARM	5685					warm
warm-B	333	Frisian	vaːrm	6471					warm
warm-B	333	German	varm	6670					warm
warm-B	333	Gothic	*warms	20123					warm
warm-B	333	Luxembourgish	waarm	24261					warm
warm-B	333	Norwegian	VARM	13326					warm
warm-B	333	Old_English	wearm	21534					warm
warm-B	333	Old_High_German	warm	28103					warm
warm-B	333	Old_Norse	varmr	21826					warm
warm-B	333	Schwyzerdutsch	warm	29189					warm
warm-B	333	Swedish	varm	16286					warm
warm-C	951	Portuguese_ST	kẽˈtɨ	12928					warm
warm-D	1077	Breton_ST	tɔm	3125					warm
warm-D	1077	Cornish	toemm	19882					warm
warm-D	1077	Friulian	tivit	31673					warm
warm-D	1077	Irish_B	tʲɛ	8823					warm
warm-D	1077	Latin	tepidus	20551					warm
warm-D	1077	Old_Irish	te / té	28344					warm
warm-D	1077	Romansh	tievi	31636					warm
warm-D	1077	Welsh_N	CYNNES	24912					warm
warm-D	1077	Welsh_N	TEG	18615					warm
warm-E	1274	Catalan	kə'len	4104					warm
warm-E	1274	Cornish	claiar	19883					warm
warm-E	1274	Faroese	LYGGJUR	24911					warm
warm-E	1274	French	ʃo	5885					warm
warm-E	1274	Friulian	cjalt	26348					warm
warm-E	1274	Italian	'kaldo	9022					warm
warm-E	1274	Ladin	CHOD	9602					warm
warm-E	1274	Latin	ˈkalidus	20552	EXCLUDE		SS	auch direkt calere → caliente etc.	warm
warm-E	1274	Provencal	CAUD, AUDO	13128					warm
warm-E	1274	Romansh	cauld	26552					warm
warm-E	1274	Rumanian_List	cald	13525					warm
warm-E	1274	Sardinian_C	KALLENTI	14116					warm
warm-E	1274	Sardinian_N	KAENTE	14514					warm
warm-E	1274	Spanish	'kaliðo	16087					warm
warm-E	1274	Walloon	TCHOD	18024					warm
warm-H	2385	Faroese	HEITUR	5488					warm
warm-H	2385	Icelandic_ST	ˈheiːtʏr	26963					warm
warm-H	2385	Old_Norse	heitr	21825					warm
warm-J	4077	Scots_Gaelic	blàth	24044					warm
wash-B	334	Afrikaans	WAS	380					wash
wash-B	334	Danish	ˈvasg̥ʰə	4893					wash
wash-B	334	Dutch_List	'wɑsə(n)	5093					wash
wash-B	334	English	wɒʃ	5292					wash
wash-B	334	Flemish	WASSCHEN	5686					wash
wash-B	334	Frisian	WAECHSE	28382					wash
wash-B	334	German	'vaʃn̩	6671					wash
wash-B	334	Luxembourgish	wäschen	24211					wash
wash-B	334	Norwegian	VASKE	13327					wash
wash-B	334	Old_English	wæscþ	21536					wash
wash-B	334	Old_High_German	waskit	28104					wash
wash-B	334	Schwyzerdutsch	wäsche	29190					wash
wash-G	952	French	lave	5886					wash
wash-G	952	Friulian	lavâ	26349					wash
wash-G	952	Italian	la'vare	9023					wash
wash-G	952	Ladin	LAVER	9603					wash
wash-G	952	Latin	lavāre	20553					wash
wash-G	952	Portuguese_ST	lɐˈvaɾ	12929					wash
wash-G	952	Provencal	LAVA	13129					wash
wash-G	952	Romansh	lavar	26553					wash
wash-G	952	Rumanian_List	a spăla	13526			SS	← *experlavare vel sim.	wash
wash-G	952	Sardinian_N	LAVARE	14515					wash
wash-G	952	Spanish	la'βaɾ	16088					wash
wash-G	952	Walloon	LAVER	18025					wash
wash-H	1078	Breton_ST	'gwalxĩ	3126					wash
wash-H	1078	Cornish	golghi	19885					wash
wash-H	1078	Welsh_N	GOLCHI, YMOLCHI (REFLEXIVE)	18616					wash
wash-J	1386	Faroese	ˈtvɔːa	5489					wash
wash-J	1386	Gothic	þwahiþ	20124					wash
wash-J	1386	Icelandic_ST	THVO	8431					wash
wash-J	1386	Old_English	Þwieþ	21535					wash
wash-J	1386	Old_Norse	Þvá	21827					wash
wash-J	1386	Swedish	'tvɛta	16287					wash
wash-O	3080	Irish_B	nʲiː, nʲɪɟ	8824					wash
wash-O	3080	Old_Irish	nigid	28345					wash
wash-O	3080	Scots_Gaelic	nigh	23986					wash
water-B	335	Afrikaans	WATER	381					water
water-B	335	Danish	van	4894					water
water-B	335	Dutch_List	'watər	5094					water
water-B	335	English	'wɔ:tə	5293					water
water-B	335	Faroese	vatn	5490					water
water-B	335	Flemish	WATER	5687					water
water-B	335	Frisian	'vɛtər	6473					water
water-B	335	German	'vasɐ	6672					water
water-B	335	Gothic	watō	20125					water
water-B	335	Icelandic_ST	vaʰtn̥	8432					water
water-B	335	Irish_B	ˈiʃkʲə	8825					water
water-B	335	Luxembourgish	Waasser	24230					water
water-B	335	Norwegian	VANN	13328					water
water-B	335	Old_English	wæter	21537					water
water-B	335	Old_High_German	wazzar	28105					water
water-B	335	Old_Irish	u(i)sce	28346					water
water-B	335	Old_Norse	vatn	21828					water
water-B	335	Schwyzerdutsch	wasser	29191					water
water-B	335	Scots_Gaelic	ɯʃɡ̊ʲɪ	24005					water
water-B	335	Swedish	ˈvatɛn	16288					water
water-E	953	Catalan	'ajɣwə, 'ajɣwa	4106					water
water-E	953	French	o	5887					water
water-E	953	Friulian	aghe	26350					water
water-E	953	Italian	'akkwa	9024					water
water-E	953	Ladin	OVA	9604					water
water-E	953	Latin	aqua	20554					water
water-E	953	Portuguese_ST	ˈaɡwɐ	12930					water
water-E	953	Provencal	AIGO	13130					water
water-E	953	Romansh	aua	26554					water
water-E	953	Rumanian_List	ˈapə	13527					water
water-E	953	Sardinian_C	AKKUA	14118					water
water-E	953	Sardinian_N	ABBA	14516					water
water-E	953	Spanish	'aɣwa	16089					water
water-E	953	Walloon	EWE	18026					water
water-F	1079	Breton_ST	duːʁ	3127					water
water-F	1079	Cornish	dowr	19887					water
water-F	1079	Welsh_N	duːr	18617					water
we-A	158	Afrikaans	ONS	382			SS	we-A inkonsistent, grob: w° :: n°	we
we-A	158	Breton_ST	ni:	3128					we
we-A	158	Catalan	nuz’altrəs	4107					we
we-A	158	Cornish	nəj	19888					we
we-A	158	Danish	vi	4895					we
we-A	158	Dutch_List	wɛi	5095					we
we-A	158	English	wi:	5294					we
we-A	158	Faroese	viːt, vɪtː	5491					we
we-A	158	Flemish	WY	5688					we
we-A	158	French	nu	5888					we
we-A	158	Frisian	vɛɪ	6474					we
we-A	158	Friulian	nô, noaltris	26351					we
we-A	158	German	vi:ɐ̯	6673					we
we-A	158	Gothic	weis	20126					we
we-A	158	Icelandic_ST	vɪ(ː)ð	8433					we
we-A	158	Irish_B	ʃɪnʲ	8826					we
we-A	158	Italian	NOI	9025			SS	noi()altri	we
we-A	158	Ladin	NUS	9605					we
we-A	158	Latin	nos	20555					we
we-A	158	Luxembourgish	mir	24079					we
we-A	158	Norwegian	VI	13329					we
we-A	158	Old_English	wē	21538					we
we-A	158	Old_High_German	unsih	28107					we
we-A	158	Old_High_German	wir	28106					we
we-A	158	Old_Irish	-n-	28348					we
we-A	158	Old_Irish	(s)ni / s[n]isni	28347					we
we-A	158	Old_Norse	vér	21829					we
we-A	158	Portuguese_ST	ˈnɔʃ	12931					we
we-A	158	Provencal	NOUS, NAUTRE	13131					we
we-A	158	Romansh	nus	26555					we
we-A	158	Rumanian_List	noj	13528					we
we-A	158	Sardinian_C	NOSUS	14119					we
we-A	158	Sardinian_N	NOIS	14517					we
we-A	158	Schwyzerdutsch	mir (mer)	29192					we
we-A	158	Scots_Gaelic	sinn	23840					we
we-A	158	Spanish	no'sotɾos	16090					we
we-A	158	Swedish	viː	16289					we
we-A	158	Walloon	NOS	18027					we
we-A	158	Welsh_N	ni	18618					we
wet-B	336	Afrikaans	NAT	383					wet
wet-B	336	Dutch_List	nɑt	5096					wet
wet-B	336	Flemish	NAT	5689					wet
wet-B	336	German	nas	6674					wet
wet-B	336	Gothic	*nats	20127					wet
wet-B	336	Luxembourgish	naass	24276					wet
wet-B	336	Old_High_German	naz	28108					wet
wet-B	336	Schwyzerdutsch	nass	29193					wet
wet-F	954	Catalan	MULLADA, MULLADURA	4108					wet
wet-F	954	French	muje	5889					wet
wet-F	954	Portuguese_ST	MOLHADO	12932					wet
wet-F	954	Provencal	MUIA, IME, IMO, MOUISSE	13132					wet
wet-F	954	Spanish	mo'xaðo	16091					wet
wet-F	954	Walloon	(TO WET) MOUYI	18028					wet
wet-G	1080	Breton_ST	gle:p	3129					wet
wet-G	1080	Cornish	glyb	19889					wet
wet-G	1080	Irish_B	fʲlʲʊx	8827					wet
wet-G	1080	Old_Irish	fliuch	28349					wet
wet-G	1080	Scots_Gaelic	flux	24061					wet
wet-G	1080	Welsh_N	GWLYB	18619					wet
wet-I	1335	Danish	vɔˀð	4896					wet
wet-I	1335	English	wɛt	5295					wet
wet-I	1335	Faroese	VATUR	5492					wet
wet-I	1335	Frisian	vɪət, vit	6475					wet
wet-I	1335	Icelandic_ST	ˈpløyːtʏr	26959					wet
wet-I	1335	Icelandic_ST	votur	8434					wet
wet-I	1335	Norwegian	VAT	13330					wet
wet-I	1335	Old_English	wǣt	21539					wet
wet-I	1335	Old_Norse	vátr	21830					wet
wet-I	1335	Swedish	voːt	16290					wet
wet-K	1578	Friulian	umit	26352					wet
wet-K	1578	Latin	umidus	20556			SS		wet
wet-K	1578	Portuguese_ST	ˈumidu	26813					wet
wet-K	1578	Rumanian_List	UD	13529					wet
wet-O	2078	Sardinian_C	SFUSTU	14120			SS	zu lat. fundere?	wet
wet-O	2078	Sardinian_N	IFUSTU	14518			SS	zu lat. fundere?	wet
wet-R	3181	Ladin	BLETSCH	9606	LOAN	Germanic	SS	< fränk. blettian ‹quetschen›, cf. DRG	wet
wet-R	3181	Romansh	bletsch	26556	LOAN	Germanic	SS	< fränk. blettian ‹quetschen›, cf. DRG	wet
wet-S	3182	Friulian	bagnât	26699			SS	quasi balneatus	wet
wet-S	3182	Italian	baɲ'ɲato	9026			SS	quasi balneatus	wet
what-A	160	Afrikaans	WAT, WATTER, HOE	384					what
what-A	160	Breton_ST	ˈpetʁa	3130					what
what-A	160	Catalan	kɛ, ke	4109					what
what-A	160	Cornish	pandrə	19890					what
what-A	160	Cornish	pyth	19891					what
what-A	160	Danish	va	4897					what
what-A	160	Dutch_List	wɑt	5097					what
what-A	160	English	wɒt	5296					what
what-A	160	Faroese	kvɛat	5493					what
what-A	160	Flemish	WAT	5690					what
what-A	160	French	kə	5890					what
what-A	160	Frisian	vɔt	6476					what
what-A	160	Friulian	ce, ce che	26353					what
what-A	160	German	vas	6675					what
what-A	160	Gothic	ƕa	20128					what
what-A	160	Icelandic_ST	xʷaːð, kʰvaːð	8435					what
what-A	160	Irish_B	ceːɾˠd̪ˠ	8828					what
what-A	160	Italian	ke	9027					what
what-A	160	Ladin	CHE	9607					what
what-A	160	Latin	quid	20557					what
what-A	160	Luxembourgish	wat	24087					what
what-A	160	Norwegian	HVAD	13331					what
what-A	160	Old_English	hwæt	21541					what
what-A	160	Old_High_German	waz	28110					what
what-A	160	Old_Irish	cid	28350					what
what-A	160	Old_Norse	hvat	21831					what
what-A	160	Portuguese_ST	kɨ, u kɨ	12933					what
what-A	160	Provencal	QUE	13133					what
what-A	160	Romansh	tgei	26557					what
what-A	160	Rumanian_List	ʧe	13530					what
what-A	160	Schwyzerdutsch	was	29194					what
what-A	160	Scots_Gaelic	ciod	23850					what
what-A	160	Spanish	ke	16092					what
what-A	160	Swedish	vɑː(d)	16291					what
what-A	160	Walloon	QUI, QWE	18029					what
what-A	160	Welsh_N	BETH	18620					what
what-C	2079	Sardinian_C	ITTA	14121					what
what-C	2079	Sardinian_N	ITTE	14519					what
when-A	161	Afrikaans	WANNEER, TOE, AS	385					when
when-A	161	Breton_ST	pø:r, pe'guls	3131					when
when-A	161	Catalan	kwan	4110					when
when-A	161	Cornish	p’eur	19893					when
when-A	161	Danish	vɒˈnɒ, nɒ	4898					when
when-A	161	Dutch_List	wɑ'ner	5098					when
when-A	161	English	wɛn	5297					when
when-A	161	Faroese	NAER	5494					when
when-A	161	Flemish	WANNEER	5691					when
when-A	161	French	kɑ̃	5891					when
when-A	161	Frisian	HONEAR, HWENNEAR	6477					when
when-A	161	Friulian	cuant	26354					when
when-A	161	German	van	6676					when
when-A	161	Gothic	ƕan	20129					when
when-A	161	Icelandic_ST	HVENAER	8436					when
when-A	161	Italian	'kwando	9028					when
when-A	161	Ladin	CUR, CURA	9608					when
when-A	161	Latin	ˈkwandoː	20558					when
when-A	161	Luxembourgish	wéini	24089					when
when-A	161	Norwegian	nor	13332					when
when-A	161	Old_English	hwonne	21542					when
when-A	161	Old_High_German	wanne	28111					when
when-A	161	Old_Irish	cuin	28351					when
when-A	161	Old_Norse	hvénær	21832					when
when-A	161	Portuguese_ST	ˈkuɐ̃ðu	12934					when
when-A	161	Provencal	QUAND, QUOURO	13134					when
when-A	161	Romansh	cur	26558					when
when-A	161	Rumanian_List	când	13531					when
when-A	161	Sardinian_C	KANDU	14122					when
when-A	161	Sardinian_N	KANDO	14520					when
when-A	161	Schwyzerdutsch	wenn/wo	29195					when
when-A	161	Scots_Gaelic	cuin	23853					when
when-A	161	Spanish	'kwando	16093					when
when-A	161	Swedish	næ:r	16292					when
when-A	161	Walloon	CWAND, QWAND	18030					when
when-A	161	Welsh_N	PRYD	18621					when
when-E	1761	Irish_B	ˈkahənʲ	8829					when
where-B	337	Afrikaans	WAAR, WAARHEEN	386			SS	where-B: Leitmotiv ist wohl *kʷ° → Subgruppen?	where
where-B	337	Catalan	on	26993					where
where-B	337	Catalan	AHONT	4111			SS	← unde ‹woher›	where
where-B	337	Danish	vɒ	4899					where
where-B	337	Dutch_List	war	5099					where
where-B	337	English	wɛə	5298					where
where-B	337	Faroese	HVAR	5495					where
where-B	337	Flemish	WAER	5692					where
where-B	337	French	u	5892					where
where-B	337	German	vo:	6677					where
where-B	337	Gothic	ƕar	20130					where
where-B	337	Icelandic_ST	kʰvaːr, xʷaːr	8437					where
where-B	337	Italian	'dove	9029			SS	← de ubi, auch ove und laddove	where
where-B	337	Ladin	INUA	9609					where
where-B	337	Latin	ˈubi	20559					where
where-B	337	Luxembourgish	wou	24088					where
where-B	337	Norwegian	HVOR	13333					where
where-B	337	Old_English	hwær	21543					where
where-B	337	Old_High_German	wār	28112					where
where-B	337	Old_Norse	hvar	21833					where
where-B	337	Portuguese_ST	ˈõðɨ	12935					where
where-B	337	Provencal	OUNTE, MOUNTE	13135					where
where-B	337	Rumanian_List	INCOTRO	26883	WRONG		SS	?	where
where-B	337	Rumanian_List	'unde	13532					where
where-B	337	Sardinian_C	AUNDI	14123					where
where-B	337	Sardinian_N	INUMBE	14521					where
where-B	337	Schwyzerdutsch	wo	29196					where
where-B	337	Spanish	'donde	16094			SS	← de unde	where
where-B	337	Swedish	vɑːɾ	16293					where
where-B	337	Walloon	WICE	18031					where
where-D	1081	Breton_ST	pe'lɛ:x	3132					where
where-D	1081	Cornish	pəle:	19894					where
where-D	1081	Welsh_N	PLE	18622					where
where-E	1762	Irish_B	ka:	8830					where
where-E	1762	Scots_Gaelic	càite	23852					where
white-B	338	Afrikaans	WIT	387					white
white-B	338	Danish	við	4900					white
white-B	338	Dutch_List	wɪt	5100					white
white-B	338	English	waɪt	5299					white
white-B	338	Faroese	ˈkvʊitʊr	5496					white
white-B	338	Flemish	WIT	5693					white
white-B	338	Frisian	vit	6479					white
white-B	338	German	va‿is	6678					white
white-B	338	Gothic	ƕeits	20131					white
white-B	338	Icelandic_ST	ˈxʷiːtʏr	8438					white
white-B	338	Luxembourgish	wäiss	24256					white
white-B	338	Norwegian	HVIT	13334					white
white-B	338	Old_English	hwīt	21544					white
white-B	338	Old_High_German	wīz	28113					white
white-B	338	Old_Norse	hvítr	21834					white
white-B	338	Schwyzerdutsch	wiiss	29197					white
white-B	338	Swedish	vi:t	16294					white
white-E	955	Ladin	ALV	9610					white
white-E	955	Latin	ˈal.bus	20560					white
white-E	955	Portuguese_ST	ALVO	24934					white
white-E	955	Romansh	alv	26560					white
white-E	955	Rumanian_List	alb	13533					white
white-F	1082	Breton_ST	gwɛn	3133					white
white-F	1082	Cornish	gwidn	19895					white
white-F	1082	Old_Irish	finn / find	28353					white
white-F	1082	Welsh_N	GWYN	18623					white
white-G	1190	Catalan	blaŋ	4112	LOAN	Germanic	SS	white-G: LOAN ←  germ. blank	white
white-G	1190	French	blɑ̃	5893	LOAN	Germanic			white
white-G	1190	Friulian	blanc	26356	LOAN	Germanic			white
white-G	1190	Italian	'bjanko	9030	LOAN	Germanic			white
white-G	1190	Portuguese_ST	ˈbɾɐ̃ku	12936	LOAN	Germanic			white
white-G	1190	Provencal	BLANC	13136	LOAN	Germanic			white
white-G	1190	Sardinian_C	BIANKU	14124	LOAN	Germanic			white
white-G	1190	Sardinian_N	BIANKU	14522	LOAN	Germanic			white
white-G	1190	Spanish	'blaŋko	16095	LOAN	Germanic			white
white-G	1190	Walloon	BLANC	18032	LOAN	Germanic			white
white-J	1763	Irish_B	bɑːn	8831					white
white-J	1763	Old_Irish	bán	28354					white
white-O	2411	Irish_B	GEAL	24944					white
white-O	2411	Scots_Gaelic	ɡ̊ʲaɫ̪	24039					white
who-B	339	Afrikaans	WIE	388					who
who-B	339	Breton_ST	piv, piu	3134					who
who-B	339	Catalan	ki	4113					who
who-B	339	Cornish	piw	19896					who
who-B	339	Danish	vεm	4901					who
who-B	339	Dutch_List	wi	5101					who
who-B	339	English	hu:	5300					who
who-B	339	Faroese	kvøːr	5497					who
who-B	339	Flemish	WIE	5694					who
who-B	339	French	ki	5894					who
